CD_SETOR,NUMPOINTS
"355030846000418",0
"355030846000419",0
"355030846000420",0
"355030846000421",1
"355030846000422",1
"355030846000423",0
"355030846000424",0
"355030846000425",0
"355030846000426",0
"355030846000427",0
"355030846000428",0
"355030846000429",0
"355030846000431",0
"355030846000432",1
"355030846000433",0
"355030846000434",0
"355030846000435",0
"355030846000436",0
"355030846000437",1
"355030846000438",0
"355030846000440",2
"355030846000441",0
"355030846000442",1
"355030846000443",0
"355030846000444",0
"355030846000445",1
"355030846000446",0
"355030846000447",0
"355030846000448",0
"355030846000449",0
"355030846000450",0
"355030846000451",0
"355030846000452",1
"355030846000453",0
"355030846000454",0
"355030846000455",1
"355030846000457",0
"355030846000458",1
"355030846000459",0
"355030846000460",0
"355030846000461",0
"355030846000462",0
"355030846000463",2
"355030846000464",0
"355030846000465",0
"355030846000466",0
"355030846000467",1
"355030846000469",0
"355030846000470",1
"355030846000471",0
"355030846000472",0
"355030846000473",0
"355030846000474",2
"355030846000475",0
"355030846000476",1
"355030846000477",1
"355030846000478",0
"355030846000479",1
"355030846000480",1
"355030846000481",0
"355030846000482",0
"355030846000485",0
"355030846000486",0
"355030846000487",0
"355030846000488",0
"355030846000489",0
"355030846000490",0
"355030846000491",1
"355030846000492",0
"355030846000493",0
"355030846000494",0
"355030846000495",0
"355030846000496",1
"355030846000498",0
"355030846000499",0
"355030846000500",0
"355030846000501",2
"355030846000502",0
"355030846000503",1
"355030846000504",0
"355030846000505",0
"355030846000506",0
"355030846000507",1
"355030846000508",0
"355030846000509",0
"355030846000510",1
"355030846000511",0
"355030846000512",0
"355030846000513",0
"355030846000514",0
"355030846000515",0
"355030846000516",0
"355030846000517",1
"355030846000518",0
"355030846000519",0
"355030846000520",1
"355030846000521",1
"355030846000522",0
"355030846000523",0
"355030846000524",0
"355030846000525",0
"355030846000529",0
"355030846000530",0
"355030846000531",0
"355030846000532",0
"355030846000533",1
"355030846000534",0
"355030846000536",0
"355030846000537",0
"355030846000538",0
"355030846000539",0
"355030846000540",0
"355030846000541",0
"355030846000542",0
"355030846000543",5
"355030846000544",0
"355030846000545",0
"355030846000546",0
"355030846000547",0
"355030846000548",0
"355030846000549",0
"355030846000550",0
"355030846000551",1
"355030846000552",0
"355030846000554",1
"355030846000555",0
"355030846000556",0
"355030846000557",0
"355030846000558",0
"355030846000559",0
"355030846000560",0
"355030846000561",0
"355030846000562",0
"355030846000563",0
"355030846000564",0
"355030846000566",0
"355030846000567",0
"355030846000568",0
"355030846000569",0
"355030846000570",0
"355030846000572",0
"355030846000573",0
"355030846000575",0
"355030846000576",0
"355030846000577",0
"355030846000578",0
"355030846000579",0
"355030846000580",0
"355030846000581",0
"355030846000582",0
"355030846000583",0
"355030846000584",0
"355030846000585",0
"355030846000586",0
"355030846000587",0
"355030846000589",0
"355030846000590",0
"355030846000592",0
"355030846000593",1
"355030846000595",0
"355030846000598",0
"355030846000600",0
"355030846000601",0
"355030846000602",0
"355030846000603",0
"355030846000604",0
"355030846000605",0
"355030846000606",1
"355030846000607",0
"355030846000608",0
"355030846000609",0
"355030846000610",0
"355030846000613",0
"355030846000614",0
"355030846000615",0
"355030846000616",0
"355030846000618",0
"355030846000621",0
"355030846000622",0
"355030846000624",0
"355030846000625",0
"355030846000626",0
"355030846000627",0
"355030846000628",0
"355030846000629",3
"355030846000630",0
"355030846000631",0
"355030846000633",0
"355030846000634",0
"355030846000635",0
"355030846000636",0
"355030846000637",0
"355030846000639",0
"355030846000640",0
"355030846000641",0
"355030846000642",0
"355030846000643",0
"355030846000644",0
"355030846000646",0
"355030846000647",0
"355030846000648",0
"355030846000652",0
"355030846000653",1
"355030846000654",1
"355030846000655",0
"355030846000656",0
"355030846000657",1
"355030846000661",0
"355030846000662",0
"355030846000663",0
"355030846000664",0
"355030846000665",0
"355030846000666",0
"355030846000668",0
"355030846000673",0
"355030846000675",0
"355030846000676",0
"355030846000679",0
"355030846000681",0
"355030846000683",0
"355030846000684",0
"355030846000685",0
"355030846000690",0
"355030846000692",0
"355030846000694",0
"355030846000696",0
"355030846000697",0
"355030846000698",0
"355030846000699",0
"355030846000700",0
"355030846000702",0
"355030846000703",0
"355030846000704",0
"355030846000705",0
"355030846000706",0
"355030846000707",0
"355030846000708",0
"355030846000709",0
"355030846000710",0
"355030846000711",0
"355030846000712",0
"355030846000713",0
"355030846000714",0
"355030846000715",0
"355030846000716",0
"355030846000717",2
"355030846000718",0
"355030846000719",0
"355030846000720",0
"355030846000721",0
"355030846000722",0
"355030846000723",1
"355030846000724",0
"355030846000725",0
"355030846000726",0
"355030846000727",0
"355030846000728",0
"355030846000729",0
"355030846000730",0
"355030846000731",0
"355030846000732",0
"355030846000733",0
"355030846000734",0
"355030846000735",0
"355030846000736",0
"355030846000737",0
"355030846000738",7
"355030846000739",2
"355030846000740",1
"355030846000741",0
"355030846000742",1
"355030846000743",0
"355030846000744",2
"355030846000745",2
"355030846000746",0
"355030846000747",0
"355030846000748",0
"355030846000749",0
"355030846000750",0
"355030846000751",0
"355030846000752",0
"355030846000753",0
"355030846000754",0
"355030847000001",2
"355030847000002",0
"355030847000003",1
"355030847000004",0
"355030847000005",0
"355030847000006",0
"355030847000008",0
"355030847000009",1
"355030847000010",0
"355030847000011",1
"355030847000012",0
"355030847000013",0
"355030847000014",0
"355030847000015",0
"355030847000016",0
"355030847000017",0
"355030847000018",0
"355030847000019",0
"355030847000020",0
"355030847000021",1
"355030847000022",0
"355030847000023",0
"355030847000024",0
"355030847000025",0
"355030847000026",1
"355030847000027",1
"355030847000028",0
"355030847000029",0
"355030847000030",0
"355030847000031",0
"355030847000032",0
"355030847000033",0
"355030847000034",0
"355030847000035",0
"355030847000036",0
"355030847000037",0
"355030847000038",0
"355030847000039",1
"355030847000040",0
"355030847000041",1
"355030847000042",0
"355030847000043",0
"355030847000045",0
"355030847000048",0
"355030847000049",0
"355030847000050",0
"355030847000051",0
"355030847000052",1
"355030847000053",0
"355030847000054",0
"355030847000056",0
"355030847000057",0
"355030847000058",0
"355030847000059",0
"355030847000060",2
"355030847000062",0
"355030847000063",0
"355030847000064",0
"355030847000065",0
"355030847000066",0
"355030847000067",0
"355030847000068",1
"355030847000069",0
"355030847000070",0
"355030847000071",0
"355030847000074",0
"355030847000075",0
"355030847000076",0
"355030847000077",0
"355030847000078",0
"355030847000079",0
"355030847000080",0
"355030847000081",0
"355030847000082",0
"355030847000083",0
"355030847000084",0
"355030847000086",1
"355030847000087",2
"355030847000088",0
"355030847000089",0
"355030847000090",1
"355030847000091",0
"355030847000092",0
"355030847000093",0
"355030847000094",1
"355030847000095",0
"355030847000096",0
"355030847000097",0
"355030847000098",1
"355030847000099",1
"355030847000100",0
"355030847000101",0
"355030847000102",0
"355030847000103",0
"355030847000105",0
"355030847000106",0
"355030847000107",0
"355030847000109",0
"355030847000110",3
"355030847000111",0
"355030847000113",0
"355030847000114",0
"355030847000115",0
"355030847000116",0
"355030847000118",1
"355030847000120",0
"355030847000121",0
"355030847000122",0
"355030847000123",0
"355030847000124",0
"355030847000128",1
"355030847000129",0
"355030847000132",0
"355030847000134",0
"355030847000135",0
"355030847000136",0
"355030847000137",0
"355030847000138",0
"355030847000139",0
"355030847000142",0
"355030847000143",0
"355030847000144",0
"355030847000145",1
"355030847000146",0
"355030847000148",0
"355030847000156",0
"355030847000157",0
"355030847000158",0
"355030847000159",1
"355030847000160",0
"355030847000161",0
"355030847000162",0
"355030847000163",0
"355030847000164",0
"355030847000165",0
"355030847000166",0
"355030847000167",0
"355030847000168",0
"355030847000169",0
"355030847000170",0
"355030847000171",0
"355030847000172",0
"355030847000173",0
"355030847000174",0
"355030847000175",0
"355030847000176",0
"355030847000179",0
"355030847000180",0
"355030847000181",0
"355030847000182",0
"355030847000183",0
"355030847000184",0
"355030847000186",0
"355030847000187",0
"355030847000193",0
"355030847000194",0
"355030847000195",0
"355030847000196",0
"355030847000197",0
"355030847000198",0
"355030847000199",0
"355030847000203",0
"355030847000204",0
"355030847000205",0
"355030847000206",0
"355030847000207",0
"355030847000210",0
"355030847000211",0
"355030847000212",0
"355030847000213",0
"355030847000214",0
"355030847000215",0
"355030847000216",0
"355030847000217",0
"355030847000218",0
"355030847000219",0
"355030847000220",0
"355030847000221",0
"355030847000222",0
"355030847000223",0
"355030847000224",0
"355030847000225",1
"355030847000226",1
"355030847000227",0
"355030847000228",0
"355030847000229",2
"355030847000230",0
"355030847000231",0
"355030847000232",0
"355030847000233",0
"355030847000234",0
"355030847000235",0
"355030847000236",1
"355030847000237",0
"355030847000238",0
"355030847000239",0
"355030847000240",0
"355030847000241",0
"355030847000242",0
"355030847000243",0
"355030847000244",0
"355030847000245",0
"355030847000246",0
"355030847000247",0
"355030847000248",0
"355030847000249",0
"355030847000251",0
"355030847000252",0
"355030847000253",2
"355030847000254",0
"355030847000256",0
"355030847000257",0
"355030847000259",0
"355030847000260",0
"355030847000261",0
"355030847000262",0
"355030847000263",0
"355030847000265",0
"355030847000266",0
"355030847000267",0
"355030847000268",0
"355030847000269",0
"355030847000272",0
"355030847000273",0
"355030847000274",1
"355030847000276",0
"355030847000277",1
"355030847000278",0
"355030847000279",0
"355030847000280",0
"355030847000281",0
"355030847000282",0
"355030847000284",0
"355030847000285",0
"355030847000286",0
"355030847000287",0
"355030847000288",0
"355030847000289",0
"355030847000290",0
"355030847000291",0
"355030847000292",0
"355030847000293",0
"355030847000294",0
"355030847000295",0
"355030847000296",0
"355030847000297",0
"355030847000298",0
"355030847000299",0
"355030847000301",0
"355030847000302",0
"355030847000303",0
"355030847000305",0
"355030847000307",0
"355030847000309",0
"355030847000312",0
"355030847000314",0
"355030847000315",0
"355030847000316",0
"355030847000317",0
"355030847000318",0
"355030847000319",0
"355030847000320",0
"355030847000321",0
"355030847000322",0
"355030847000323",0
"355030847000324",0
"355030847000325",0
"355030847000326",0
"355030847000327",0
"355030847000328",0
"355030847000329",0
"355030847000330",0
"355030848000001",0
"355030848000004",0
"355030848000005",0
"355030848000008",0
"355030848000012",0
"355030848000013",1
"355030848000014",0
"355030848000015",0
"355030848000017",0
"355030848000025",3
"355030848000026",0
"355030848000028",0
"355030848000030",0
"355030848000031",0
"355030848000037",0
"355030848000041",0
"355030848000044",2
"355030848000045",0
"355030848000046",0
"355030848000047",0
"355030848000049",0
"355030848000051",1
"355030848000052",0
"355030848000053",0
"355030848000055",0
"355030848000056",0
"355030848000058",1
"355030848000059",0
"355030848000060",0
"355030848000061",0
"355030848000062",1
"355030848000064",0
"355030848000065",0
"355030848000068",1
"355030848000071",0
"355030848000072",0
"355030848000073",0
"355030848000074",0
"355030848000075",0
"355030848000077",0
"355030848000079",0
"355030848000085",0
"355030848000089",0
"355030848000090",1
"355030848000095",0
"355030848000096",0
"355030848000098",0
"355030848000099",0
"355030848000100",0
"355030848000104",0
"355030848000106",0
"355030848000108",0
"355030848000110",0
"355030848000111",0
"355030848000112",0
"355030848000114",0
"355030848000115",0
"355030848000116",0
"355030848000117",0
"355030848000118",0
"355030848000119",0
"355030848000120",0
"355030848000121",0
"355030848000123",0
"355030848000124",2
"355030848000125",0
"355030848000126",0
"355030848000128",0
"355030848000129",0
"355030848000131",2
"355030848000133",0
"355030848000134",0
"355030848000135",0
"355030848000136",0
"355030848000137",0
"355030848000138",0
"355030848000139",0
"355030848000140",0
"355030848000141",0
"355030848000142",0
"355030848000143",0
"355030848000144",0
"355030848000145",2
"355030848000146",0
"355030848000147",0
"355030848000148",0
"355030848000149",1
"355030848000150",0
"355030848000151",0
"355030848000152",0
"355030848000153",0
"355030848000154",0
"355030848000155",0
"355030848000156",0
"355030848000157",0
"355030848000158",0
"355030848000159",0
"355030848000160",0
"355030848000161",0
"355030848000162",0
"355030848000163",0
"355030848000164",0
"355030848000165",0
"355030848000166",0
"355030848000167",0
"355030848000168",1
"355030848000169",0
"355030848000170",0
"355030848000171",1
"355030848000172",0
"355030848000173",0
"355030848000174",0
"355030848000175",0
"355030848000176",0
"355030848000177",0
"355030848000178",0
"355030848000179",0
"355030848000180",0
"355030848000181",0
"355030848000182",1
"355030848000183",0
"355030848000184",0
"355030848000185",0
"355030848000186",0
"355030848000187",1
"355030848000188",0
"355030848000189",0
"355030848000190",0
"355030848000191",1
"355030848000192",0
"355030848000193",0
"355030848000194",0
"355030848000195",0
"355030848000196",0
"355030848000197",1
"355030848000198",0
"355030848000199",0
"355030848000200",0
"355030848000201",1
"355030848000202",0
"355030848000203",0
"355030848000204",0
"355030848000205",0
"355030848000206",0
"355030848000207",0
"355030848000208",0
"355030848000209",0
"355030848000210",0
"355030848000211",0
"355030848000212",0
"355030848000213",0
"355030848000214",0
"355030848000215",0
"355030848000216",0
"355030848000217",0
"355030848000218",0
"355030848000219",0
"355030848000220",0
"355030848000221",0
"355030848000222",0
"355030848000223",0
"355030848000224",0
"355030848000225",0
"355030848000226",1
"355030848000227",0
"355030848000228",0
"355030848000229",0
"355030848000230",0
"355030848000231",1
"355030848000232",0
"355030848000233",1
"355030848000234",0
"355030848000235",0
"355030848000236",0
"355030848000237",0
"355030848000238",1
"355030848000239",0
"355030848000240",0
"355030848000241",0
"355030848000242",0
"355030848000243",0
"355030848000244",0
"355030848000245",0
"355030848000246",0
"355030848000247",0
"355030848000248",0
"355030848000249",0
"355030848000250",0
"355030848000251",0
"355030848000252",0
"355030848000253",0
"355030848000254",0
"355030848000255",0
"355030848000256",0
"355030848000257",0
"355030848000258",0
"355030848000259",0
"355030848000260",0
"355030848000261",0
"355030848000262",0
"355030848000263",0
"355030848000264",0
"355030848000265",0
"355030848000266",0
"355030848000267",0
"355030848000268",0
"355030848000269",0
"355030848000270",0
"355030848000271",0
"355030848000272",0
"355030848000273",0
"355030848000274",0
"355030848000275",0
"355030848000276",1
"355030848000277",0
"355030848000278",0
"355030848000279",0
"355030848000280",0
"355030848000281",0
"355030848000282",0
"355030849000001",0
"355030849000005",0
"355030849000009",0
"355030849000011",0
"355030849000012",0
"355030849000017",0
"355030849000018",0
"355030849000020",0
"355030849000021",1
"355030849000023",4
"355030849000027",0
"355030849000028",1
"355030849000029",0
"355030849000030",0
"355030849000032",0
"355030849000033",0
"355030849000034",0
"355030849000035",0
"355030849000037",0
"355030849000038",0
"355030849000041",0
"355030849000042",0
"355030849000044",0
"355030849000045",0
"355030849000046",1
"355030849000049",0
"355030849000051",1
"355030849000056",0
"355030849000057",0
"355030849000058",0
"355030849000059",0
"355030849000061",0
"355030849000062",0
"355030849000064",0
"355030849000065",0
"355030849000066",0
"355030849000068",0
"355030849000070",0
"355030849000073",1
"355030849000076",0
"355030849000087",0
"355030849000088",1
"355030849000089",1
"355030849000092",0
"355030849000096",1
"355030849000099",0
"355030849000103",0
"355030849000106",2
"355030849000107",0
"355030849000108",0
"355030849000109",0
"355030849000110",0
"355030849000111",0
"355030849000112",0
"355030849000113",0
"355030849000114",0
"355030849000116",0
"355030849000117",0
"355030849000118",0
"355030849000119",0
"355030849000120",0
"355030849000121",0
"355030849000122",0
"355030849000123",0
"355030849000124",0
"355030849000125",0
"355030849000126",0
"355030849000127",0
"355030849000128",0
"355030849000129",0
"355030849000130",0
"355030849000131",0
"355030849000132",0
"355030849000133",0
"355030849000134",0
"355030849000135",1
"355030849000136",0
"355030849000137",0
"355030849000138",0
"355030849000139",0
"355030849000140",0
"355030849000141",0
"355030849000142",0
"355030849000143",0
"355030849000144",0
"355030849000145",0
"355030849000146",0
"355030849000147",0
"355030849000148",0
"355030849000149",1
"355030849000150",0
"355030849000151",0
"355030849000152",0
"355030849000153",0
"355030849000154",0
"355030849000155",0
"355030849000156",0
"355030849000157",0
"355030849000158",0
"355030849000159",0
"355030849000160",0
"355030849000161",0
"355030849000162",0
"355030849000163",0
"355030849000164",0
"355030849000165",1
"355030849000166",0
"355030849000167",0
"355030849000168",0
"355030849000169",0
"355030849000170",0
"355030849000171",0
"355030849000172",0
"355030849000173",0
"355030849000174",0
"355030849000175",0
"355030849000176",0
"355030849000177",0
"355030849000178",0
"355030849000179",0
"355030849000180",0
"355030849000181",0
"355030849000182",0
"355030849000183",0
"355030849000184",0
"355030849000185",0
"355030849000186",0
"355030849000187",0
"355030849000188",0
"355030849000189",0
"355030849000190",0
"355030849000191",0
"355030849000192",0
"355030849000193",0
"355030849000194",0
"355030849000195",0
"355030849000196",0
"355030849000197",0
"355030849000198",0
"355030849000199",0
"355030849000200",1
"355030849000201",0
"355030849000202",0
"355030849000203",0
"355030849000204",0
"355030849000205",0
"355030849000206",0
"355030849000207",0
"355030849000208",0
"355030849000209",1
"355030849000210",0
"355030849000211",0
"355030849000212",0
"355030849000213",0
"355030849000214",0
"355030849000215",0
"355030849000216",0
"355030849000217",0
"355030849000218",0
"355030849000219",0
"355030849000220",0
"355030849000221",0
"355030849000222",0
"355030849000223",0
"355030849000224",0
"355030849000225",0
"355030849000226",0
"355030849000227",0
"355030849000228",0
"355030849000229",0
"355030849000230",0
"355030849000231",0
"355030849000232",0
"355030849000233",0
"355030849000234",0
"355030849000235",0
"355030849000236",0
"355030849000237",0
"355030849000238",0
"355030849000239",0
"355030849000240",0
"355030849000241",1
"355030849000242",0
"355030849000243",0
"355030849000244",0
"355030849000245",0
"355030849000246",0
"355030849000247",0
"355030849000248",0
"355030849000249",0
"355030849000250",0
"355030849000251",0
"355030849000252",1
"355030849000253",0
"355030849000254",0
"355030850000001",0
"355030850000003",0
"355030850000004",0
"355030850000005",0
"355030850000006",0
"355030850000007",1
"355030850000008",0
"355030850000010",0
"355030850000011",0
"355030850000012",0
"355030850000013",1
"355030850000014",1
"355030850000015",0
"355030850000016",1
"355030850000018",0
"355030850000019",0
"355030850000021",0
"355030850000022",0
"355030850000023",1
"355030850000027",1
"355030850000028",0
"355030850000029",0
"355030850000030",0
"355030850000031",0
"355030850000032",0
"355030850000033",0
"355030850000034",0
"355030850000035",0
"355030850000036",0
"355030850000037",0
"355030850000038",0
"355030850000039",0
"355030850000041",1
"355030850000042",0
"355030850000043",1
"355030850000044",0
"355030850000046",0
"355030850000047",2
"355030850000050",1
"355030850000051",0
"355030850000052",0
"355030850000053",0
"355030850000054",1
"355030850000055",0
"355030850000056",0
"355030850000057",0
"355030850000058",0
"355030850000059",0
"355030850000060",1
"355030850000061",0
"355030850000063",0
"355030850000064",0
"355030850000065",1
"355030850000066",0
"355030850000067",0
"355030850000069",1
"355030850000070",0
"355030850000071",0
"355030850000072",1
"355030850000073",0
"355030850000074",0
"355030850000075",0
"355030850000076",0
"355030850000077",0
"355030850000078",0
"355030850000079",0
"355030850000080",0
"355030850000081",0
"355030850000082",0
"355030850000086",0
"355030850000087",1
"355030850000088",0
"355030850000089",0
"355030850000090",2
"355030850000092",0
"355030850000094",0
"355030850000096",0
"355030850000097",0
"355030850000099",0
"355030850000100",0
"355030850000102",0
"355030850000103",0
"355030850000104",0
"355030850000105",0
"355030850000107",0
"355030850000108",0
"355030850000110",1
"355030850000111",0
"355030850000112",0
"355030850000113",0
"355030850000115",0
"355030850000116",1
"355030850000117",0
"355030850000118",0
"355030850000120",0
"355030850000121",0
"355030850000122",0
"355030850000123",1
"355030850000124",1
"355030850000125",0
"355030850000126",0
"355030850000127",0
"355030850000128",0
"355030850000129",0
"355030850000130",0
"355030850000131",0
"355030850000132",1
"355030850000133",0
"355030850000134",0
"355030850000135",0
"355030850000136",0
"355030850000137",0
"355030850000138",0
"355030850000139",0
"355030850000140",0
"355030850000141",0
"355030850000142",0
"355030850000143",2
"355030850000144",0
"355030850000145",0
"355030850000146",0
"355030850000147",0
"355030850000148",0
"355030850000149",0
"355030850000150",0
"355030850000151",0
"355030850000152",0
"355030850000153",0
"355030850000154",0
"355030850000156",0
"355030850000157",0
"355030850000158",0
"355030850000159",0
"355030850000160",0
"355030850000161",1
"355030850000162",0
"355030850000163",0
"355030850000164",0
"355030850000166",0
"355030850000167",0
"355030850000168",0
"355030850000169",0
"355030850000170",0
"355030850000171",0
"355030850000172",0
"355030850000173",0
"355030850000174",0
"355030850000175",0
"355030850000176",0
"355030850000177",0
"355030850000178",0
"355030850000179",0
"355030850000180",0
"355030850000181",0
"355030850000182",0
"355030850000183",0
"355030850000184",0
"355030850000185",0
"355030850000186",2
"355030851000001",0
"355030851000002",0
"355030851000003",0
"355030851000004",0
"355030851000005",0
"355030851000006",3
"355030851000008",1
"355030851000009",0
"355030851000011",0
"355030851000012",0
"355030851000013",0
"355030851000015",0
"355030851000016",1
"355030851000017",0
"355030851000018",1
"355030851000020",0
"355030851000022",0
"355030851000026",0
"355030851000029",0
"355030851000030",0
"355030851000032",0
"355030851000034",0
"355030851000035",0
"355030851000036",0
"355030851000038",0
"355030851000040",0
"355030851000042",1
"355030851000045",0
"355030851000046",0
"355030851000047",0
"355030851000048",0
"355030851000049",0
"355030851000051",0
"355030851000053",1
"355030851000058",0
"355030851000059",0
"355030851000060",0
"355030851000061",1
"355030851000064",0
"355030851000065",0
"355030851000067",0
"355030851000068",0
"355030851000070",0
"355030851000071",0
"355030851000072",1
"355030851000073",0
"355030851000074",0
"355030851000075",0
"355030851000076",1
"355030851000077",0
"355030851000078",2
"355030851000079",0
"355030851000080",0
"355030851000081",0
"355030851000082",0
"355030851000083",1
"355030851000084",0
"355030851000085",1
"355030851000086",0
"355030851000087",0
"355030851000088",0
"355030851000089",0
"355030851000090",0
"355030851000091",1
"355030851000092",1
"355030851000093",0
"355030851000094",0
"355030851000095",0
"355030851000096",0
"355030851000097",0
"355030851000099",0
"355030851000100",0
"355030851000101",0
"355030851000102",0
"355030851000103",0
"355030851000104",0
"355030851000106",1
"355030851000107",0
"355030851000108",0
"355030851000112",0
"355030851000114",0
"355030851000115",0
"355030851000116",0
"355030851000117",0
"355030851000119",1
"355030851000120",0
"355030851000121",0
"355030851000122",1
"355030851000125",0
"355030851000126",0
"355030851000129",0
"355030851000130",1
"355030851000131",0
"355030851000132",0
"355030851000134",0
"355030851000135",0
"355030851000136",0
"355030851000137",0
"355030851000138",0
"355030851000139",0
"355030851000140",0
"355030851000141",0
"355030851000142",0
"355030851000145",0
"355030851000146",0
"355030851000147",0
"355030851000148",0
"355030851000149",0
"355030851000150",0
"355030851000151",0
"355030851000152",0
"355030851000153",0
"355030851000154",0
"355030851000155",0
"355030851000156",0
"355030851000157",0
"355030851000158",0
"355030851000159",0
"355030851000160",0
"355030851000161",0
"355030851000162",0
"355030851000163",0
"355030851000164",0
"355030851000170",0
"355030851000171",0
"355030851000172",0
"355030851000173",0
"355030851000174",0
"355030851000175",0
"355030851000176",0
"355030851000177",0
"355030851000179",0
"355030851000180",0
"355030851000181",1
"355030851000182",0
"355030851000183",0
"355030851000184",0
"355030851000185",0
"355030851000186",0
"355030851000187",0
"355030851000188",0
"355030851000189",0
"355030851000190",1
"355030851000191",1
"355030851000192",0
"355030851000193",0
"355030851000194",0
"355030851000195",0
"355030851000196",0
"355030851000197",0
"355030851000198",0
"355030851000199",0
"355030851000200",0
"355030851000201",0
"355030851000202",0
"355030851000203",0
"355030851000204",0
"355030851000205",0
"355030851000206",0
"355030851000207",0
"355030851000208",0
"355030851000209",0
"355030851000210",0
"355030851000211",0
"355030851000212",0
"355030851000213",0
"355030851000214",0
"355030851000215",0
"355030851000216",0
"355030851000217",0
"355030851000218",0
"355030851000219",0
"355030851000220",0
"355030851000221",0
"355030851000222",0
"355030851000223",0
"355030851000224",0
"355030851000225",0
"355030851000226",0
"355030851000227",2
"355030851000228",0
"355030851000229",0
"355030851000230",0
"355030851000231",0
"355030851000233",0
"355030851000234",0
"355030851000235",0
"355030851000236",0
"355030851000237",0
"355030851000238",1
"355030851000239",0
"355030851000240",0
"355030851000241",0
"355030851000242",0
"355030851000243",0
"355030851000244",0
"355030851000245",0
"355030851000246",0
"355030851000247",0
"355030851000248",1
"355030851000249",0
"355030851000250",0
"355030851000251",0
"355030851000252",0
"355030851000253",0
"355030851000254",0
"355030851000255",0
"355030851000256",0
"355030851000257",0
"355030851000258",0
"355030851000259",1
"355030851000260",0
"355030851000261",2
"355030851000262",0
"355030851000263",0
"355030851000265",0
"355030851000268",0
"355030851000269",0
"355030851000270",0
"355030851000271",0
"355030851000272",0
"355030851000273",0
"355030851000274",0
"355030851000275",0
"355030852000003",0
"355030852000008",0
"355030852000009",0
"355030852000015",0
"355030852000017",0
"355030852000022",0
"355030852000031",0
"355030852000039",0
"355030852000042",0
"355030852000048",0
"355030852000056",0
"355030852000061",0
"355030852000077",0
"355030852000078",0
"355030852000079",1
"355030852000080",0
"355030852000081",0
"355030852000084",0
"355030852000091",0
"355030852000096",0
"355030852000097",0
"355030852000098",0
"355030852000100",0
"355030852000102",0
"355030852000103",0
"355030852000107",0
"355030852000109",0
"355030852000111",0
"355030852000112",0
"355030852000113",0
"355030852000116",0
"355030852000119",0
"355030852000120",0
"355030852000127",0
"355030852000134",0
"355030852000136",0
"355030852000137",0
"355030852000138",0
"355030852000139",0
"355030852000140",0
"355030852000143",0
"355030852000144",0
"355030852000147",0
"355030852000149",0
"355030852000151",0
"355030852000152",0
"355030852000153",0
"355030852000154",0
"355030852000155",0
"355030852000156",0
"355030852000157",0
"355030852000158",0
"355030852000159",0
"355030852000160",0
"355030852000161",0
"355030852000162",0
"355030852000163",0
"355030852000164",0
"355030852000165",0
"355030852000166",0
"355030852000167",0
"355030852000168",0
"355030852000169",0
"355030852000170",0
"355030852000171",0
"355030852000172",0
"355030852000173",0
"355030852000174",1
"355030852000175",0
"355030852000176",0
"355030852000177",0
"355030852000178",0
"355030852000179",0
"355030852000180",0
"355030852000181",0
"355030852000182",0
"355030853000001",1
"355030853000002",0
"355030853000003",0
"355030853000004",1
"355030853000005",1
"355030853000006",0
"355030853000007",0
"355030853000008",0
"355030853000010",0
"355030853000011",0
"355030853000012",0
"355030853000013",0
"355030853000014",0
"355030853000015",0
"355030853000016",1
"355030853000017",0
"355030853000019",0
"355030853000020",0
"355030853000022",0
"355030853000023",1
"355030853000024",0
"355030853000025",0
"355030853000027",0
"355030853000028",0
"355030853000029",1
"355030853000030",1
"355030853000031",0
"355030853000032",0
"355030853000034",0
"355030853000036",1
"355030853000037",0
"355030853000040",0
"355030853000042",0
"355030853000043",3
"355030853000044",0
"355030853000046",0
"355030853000047",0
"355030853000048",0
"355030853000049",0
"355030853000050",0
"355030853000051",0
"355030853000052",0
"355030853000053",1
"355030853000054",1
"355030853000057",2
"355030853000058",0
"355030853000059",0
"355030853000060",0
"355030853000061",0
"355030853000062",0
"355030853000063",0
"355030853000064",0
"355030853000066",1
"355030853000067",0
"355030853000068",0
"355030853000070",0
"355030853000075",0
"355030853000078",0
"355030853000082",0
"355030853000083",0
"355030853000084",1
"355030853000085",0
"355030853000088",1
"355030853000089",0
"355030853000090",0
"355030853000091",0
"355030853000092",1
"355030853000093",0
"355030853000094",1
"355030853000095",0
"355030853000096",1
"355030853000097",0
"355030853000098",0
"355030853000099",0
"355030853000100",0
"355030853000101",0
"355030853000102",0
"355030853000103",0
"355030853000104",0
"355030853000106",1
"355030853000107",0
"355030853000108",0
"355030853000109",0
"355030853000110",0
"355030853000111",0
"355030853000112",0
"355030853000113",0
"355030853000114",0
"355030853000115",0
"355030853000117",0
"355030853000118",0
"355030853000119",0
"355030853000120",0
"355030853000121",0
"355030853000122",0
"355030853000123",0
"355030853000124",0
"355030853000125",0
"355030853000126",0
"355030853000127",0
"355030853000128",0
"355030853000129",0
"355030853000130",0
"355030853000131",0
"355030853000132",0
"355030853000133",0
"355030853000134",0
"355030853000135",0
"355030853000136",0
"355030853000137",0
"355030853000138",1
"355030853000139",0
"355030853000140",0
"355030853000141",0
"355030853000142",0
"355030853000143",0
"355030853000144",0
"355030853000145",1
"355030853000146",0
"355030853000147",2
"355030853000148",0
"355030853000149",0
"355030853000150",0
"355030853000151",0
